text,label
"Tenang.... Jg takut pindah, wong IKN juga gak bakalan jadi",negative
"Tapi apa gak malu sama mahasiswa yg gugur thn 98 kemarin?
Mereka berjuang salah satunya untuk memperbaiki iklim demokrasi negara ini. Terus yg usul nunda pemilu dengan alasan ekonomi, IKN dan pandemi, apa gak malu dengan presiden setelah Reformasi yg patuh konstitusi?",negative
Anda mungkin benar. Tapi mungkin saja pengetahuan dan kecerdasan Anda belum memadai utk dpt memahami proyek IKN ini.,negative
Mentah lagi IKN..,negative
"Rakyat tidak tau, apa faedahnya kemah dan apa gunanya air kendi dan tanah...???, hubungannya apa dg IKN... Kalau mau kemah aj sih.. Di cibubur lebih dekat.",negative
Mari kita saksikan bersama..di 2024..seperti apa wujudnya IKN ini..masih ada gaungnya atau sudah Rest in Peace..,negative
IKN = Ujung-Ujungnya Duit yg akan masuk ke kantong pencetus IKN itu sendiri,negative
"Setiap kali rapat, pasti disebut negara sdg efisiensi-lah, refocussing-lah..
Tapi IKN getol bener..
Proyek2 yg malah inefisiensi, malah dikejar target..",negative
"Gak yakin, tolak saja ikn",negative
"Terus-terang saya gak paham kenapa acara camping di IKN lebih penting daripada urusan minyak goreng yang menyangkut hajat hidup orang banyak...

Lagi pula prospek IKN belum jelas pasca hengkangnya investor dari Jepang... investor lain pun belum pasti datang...",negative
"Keputusan DPR utk IKN penuh misteri dan tanda tanya. Sepenting dan startegis itu, dg dana ratusan trilliun hanya dibahas sehari semalam. Gak ada kesempatan rakyat ikut menyampaikan pendapatnya",negative
Ada pelajaran yg bisa diambil...BANYAK YANG TIDAK SETUJU pembangunan IKN ya?,negative
"Pak Bambang Susantono mau dilantik jadi Kepala Otorita IKN nih, yang gara2 UU 3/2022 namanya jadi Nusantara. Siap2 buat anak SD yang ngandelin LKS, hadeh beli lagi beli lagi... tapi ada yang seneng sih soalnya dapet tambahan duid hehe. 

Big fucks small ~ quotes siapa hayo hehe",negative
"Permudah dl kebutuhan rakyat kecil, br kemudian mikirin bangun IKN",negative
"IKN tidak lebih dari transmigrasi mandiri untuk PNS dari Jawa ke Kalimantan Timur.
Warga dayak, nonto dulu.",negative
"Apakah dibalik kerasnya keinginan utk merealisaaikan IKN, ada upaya utk balas jasa atas terpilihnya pak lurah??....hanya tuhan lah yg tah",negative
"Kalau pengen menyatukan semua daerah buat IKN, ga perlu bawa tanah dan air dari masing2 daerah. Gunakan saja pekerja lokal 100% dari setiap provinsi, jangan pakai tenaga kerja asing, berdayakan tenaga rakyat asli Indonesia. Itu lebih bikin sejahtera dibanding pakai tanah dan air.",negative
Pertanda IkN mereka tdak bisa reakisasikan di 2024,negative
"Paling juga ngak jadi tuh IKN nya liat aja besok....
Kaya kereta cepat bandung jakarta aja nanti kan alasannya macem2
Pengurus partainya pak 
@ganjarpranowo
 kan cuma OMDO doang ngak ada buktinya...",negative
"Betul, tunda IKN selesaikan PSN sampai tuntas sebelum selesai masa bakti.",negative
"Berarti alhamdulillah dong mas,,IKN alam ghaib,,ga jadi nyusahin rakyat kalo gt wkwkwk",negative
"Hasil survei IPO menyatakan 69 persen responden puas kinerja Jokowi dan 31 persen tidak puas.
Nah pak Jokowi yg 69% ini ajak saweran obligasi 2 Jutaan pak , siapa tahu bisa menambah dana IKN.
Termasuk Deny Siregar dan Kawan2 nya pak, jangan lupa panglima biawak",negative
mau beli di jakarta apa ikn apa malang beb?,negative
Dan akhirnya pemerintah melakukan penggalangan dana dr masyarakat utk meneruskan ambisi membangun IKN,negative
"Yg bener : Percepat Pemilu, Batalkan IKN, Tunda Kenaikan Hargs BBM, Sembako dll.",negative
"Kebanyakan Ngomong aja pak
Duit IKN dr mana?
Dr 11rb T d kantong bapak?
Sadar pakkkk

Urus migor dl deh",negative
"Opung bingung duit IKN jane memang durung ono,mumet ya pung",negative
"percepat aja klo bisa, yang di tunda IKN , jgn malah menunda pemilu.",negative
"Alhamdulillah... Semoga tdk jadi pembentukan IKN baru, yg akan memecah belah NKRI menjadi negara federal atau negara serikat. Mayoritas Islam akan dikebiri  oleh pihak asing dan aseng.",negative
"Bilangin ke Gubernur, air dan tanah yang mau dibawa kemah ke IKN jangan ambil di kuburan",negative
"Ke1, tiap org berhak mnntukan pilihan, apa yg terbaik utkny
Ke2, Blm ada alasan ilmiah knp jenggot hrs dilarang
Ke3, Pemerintah udh jauh msuk k wilayah personal WN
Ke4, saat ini, menteri serba bisa sdg mlobi minta ongkos IKN ke yg memelihara jenggot

Kesimpulan: Tidak berakal!!!",negative
Memangnya gampang memindahkan ibukota tnp perhitungan yg tepat dn bermasalah dikmudian hari!!esemka aja ngak jlas apalgi IKN nanti?,negative
supaya IKN kebanjiran,negative
"Whatever... 
Intinya cash strategis pemerintah sdg kosong, disisi lain dikejar ""deadline"" project IKN yg terlanjur Di teken...

Ruwet⁸",negative
Utang lagi dong buat sumur resapan di ikn,negative
Semoga hujan lebat dan banjir bandang di lokasi kemah IKN,negative
"Elit sibuk IKN, sibuk Penundaan Pemilu, Sibuk Presiden Tiga Periode, Sibuk memanjakan Pengusaha. Tapi kedaulatan tidak terjaga dengan baik",negative
Program korupsi dan program IKN.. Belum tuntas dan muntah ber level-level,negative
Untuk apa dibahas ikn mungkin saja sama mobil esemka,negative
"Nah loh Ternyata pembanguna.IKN tanahnya banyak yg bermasalah dgn tanah Rakjat,Luar Biasa yaa ? Enak emang kalau jadi penguasa",negative
"Nanti kalau lolos periode ketiga baru aku bantu yah. Sory, aku mau cari caranya dulu biar bisa lanjut. Proyek IKN bisa batal kalo aku gak lanjut. Gitu katanya",negative
waduh menolak ikn di anggap radikal,negative
"IKN utk Presiden, bukan Gubernur.",negative
"Ular hutang IKN besar besar g bisa di tabur garam, klu malam ular Besar cari mangsa menelan manusia",negative
Trus hari ini IKN dah langsung jadi gitu Pak?,negative
"Gw juga berfikir begitu..
Percuma mempertahankan kekuasaan kalau tidak mampu lagi mengelolanya.
Pake acara kemah segala di ikn dgn gubernur, mau nyogok dia..

#2022RevolusiTurunkanJokowi
#2022RevolusiTurunkanJokowi",negative
"IKN dijadikan alasan perpanjangan masa jabatan oleh pengikut setianya! Tapi IKN sdh dikunci! Sang calon penerus punya kepentingan yg sangat kuat disana! Disanalah lahannya dan keluarganya berada!
Yg skrg oposisi akan balik badan ketika ada jatah disana!",negative
"Kalo ga dipakai, bisa dipake buat bantu bayar cicilan jalan tol, bandara, kereta cepat dan kalo masih lebih ada IKN yg butuh bantuan",negative
esemka juga di ritualkan... hasilkan ngibulin orng sampai mancanegara... Pak Roy udh pernah DP ya utk mobil esemka? kalau untuk kavling tanah IKN masih berani DP?,negative
"Kecuali repokusingnya dr nyerah proyek IKN ke belanja pegawai... 
*Ya mana ada lah.",negative
"Balik ke Jakarta dong , pusat pemerintahan di kelilingi pusat bisnis ,kebutuhan lahan melonjak 
Yg akhir nya menggiurkan penduduk.lokal jual tanah geser ke pinggiran sprti org Betawi 50 th IKN padat",negative
Rakyat jg banyak yg gk setuju IKN paaak,negative
"IKN sendiri artinya Ibu Kota Nusantara, apa gak tumpang tindih?",negative
"Kalau Gwei Jadi Presiden , Gwei Hentikan langsung Proyek IKN  Nusantara.",negative
Milih nunda IKN boleh kan?,negative
pdhal proyek IKN minta sumbangan duitnya ke negara arab. cih,negative
"Well..vaksin di paksa, bpjs di paksa...ikn di paksa...kci di paksa..tiket di paksa...apa lagi ya???",negative
"Mundur karna dana pemilu kurang, tapi ikn sama mandalika jalan terus. Perasaan yg pasti & selalu digelar itu pemilu pak. Bkn mandalika atau ikn, yg harusnya dimundurin tuh yg mana sebenernya?",negative
Hentikan IKN lebih baik untuk rakyat.,negative
"ahaha kayak pak BG aja mau pindah tinggal disana, palingan kalo ada meeting di IKN cuma mau nginep beberapa hari di hotel trus cus balik ke Jkt",negative
Skor Jepang 1 : 1 Jokowi. Proyek kereta cepat Jokowi ngeprank Jepang. Proyek IKN gantian Jokowi kena prank,negative
Lebih takut IKN mangkrak,negative
Siapa tuh kemarin yg ngadain ritual kendi-kendian di IKN? Hari gini masih syirik aja.,negative
"Demi IKN, demi 3 periode... Suka2nya semua.. sok mau pandemi jadi endemi, semua kebijakan diambil dengan prinsip kehati-hatian my ass.. prokes aja ga pernah bs jalan bener, pake syarat aja masih bs jebol apalagi kaga.. hancur lah ini negara",negative
Plus kembang juga gak prof ?  IKN apa jeruk purut..,negative
"Omong kosong,,,Ndak bermutu,,semua pajak mencekik cuma IKN,,otaknya,,,",negative
"IKN bisa kapan saja dibangun, tapi antrian panjang minyak goreng terjadi di semua daerah lihat dari stasiun tv_bisa ngurus sembako gak?",negative
"Presiden Jokowi mengenakan sarung saat bermalam di titik nol Ibu Kota Negara (IKN) Nusantara, Kecamatan Sepaku, Penajam Paser Utara, Kalimantan Timur. Apa makna semua itu? Rakyat dipaksa memahami & bersimpati thd kelakuan pr penguasa yg aneh2 & gak masuk akal. Sdg mrk cuek bebek?",negative
Artinya suruh perpanjangan masa jabatan. Sampai IKN jadi.,negative
"shit, bad news buat kawan kawan di ikn. Siapkan hajatanmu",negative
AKU SUKA dengan kata yang menjadi kalimat .... ' IKN tak menarik bagi INVESTOR yang RASIONAL ' .... Cuma anda mungkin lupa dengan kemampuan LAMPU WASIAT ALADIN.... ABRAKADABRA .... Jadi gak yaaa...???????,negative
"IKN katanya ga ada dana, klu ada dana tp terbatas, klu disuruh pilih dana untuk prioritas IKN atau Pemilu,..saya lbih pilih tunda IKN.

Jakarta untuk saat ini lbih dr cukup baik lah sbgai IBUKOTA NEGARA, bukan ga setuju bangun IKN tp untuk saat ini bukan prioritas",negative
"Lha iya Boaque.  PASTIKAN, dananya dari yg Ngeruk Tambang/Hutan disana.  Jangan masuk dalam RAB IKN.  Itukan yg dikritisi masyarakat selama ini...",negative
"Ayo yang lagi bagi2 lahan IKN, ditunggu KPK tuh...",negative
"Pasti ada udang dibalik batunya..IKN, KCIC, dan lain2",negative
"Pastinya Sih Begitu,

#IKN_IkatanKlenikNusantara",negative
Pusing kok.IKN jalan terus. Mbok ya. Mandeg. Uangnya buat yang lain. Jakarta kan 10 tahun mendatang masih layak jadi ibukota negara.,negative
"Tentu belajar dari proyek kereta api cepat, Jepang tidaklah bodoh. Invest $1000M tidaklah sedikit dan perlu adanya jaminan pemerintah atas segala hal yang akan terjadi, termasuk pembengkakan dana proyek. IKN dijadikan proyek B to B, sama saja mengadaikan kedaulatan negara.",negative
Jika tidak ada anggaran untuk pemilu 2024 sebaiknya IKN d tunda,negative
"Ngomongin prioritas, IKN apakah lebih prioritas daripada kelangkaan minyak goreng? Kemah di IKN apakah lebih prioritas daripada solusi kelangkaan minyak goreng?",negative
Lagi mau kemping di ikn baru,negative
"Gak yakin 1000% bu, proyek yg jauh lbh kecil sj mangkrak apalagi proyek mega raksasa gitu. Hambalang skala biaya 2 T mangkrak. 
IKN 466 T dipercayakan sm demokrat? Kambing sj kagak percaya bu",negative
Kritik menolak IKN disebut radikal di rezim ini.. itu salah satu contoh ya,negative
"Hah bekas tambang yang masuk wilayah IKN jadi beban negara buat menjadi wilayah layak untuk pembangunan? Mantep bener, keuntungannya digondol pengusaha tapi bekas tambangnya harus dana negara yang nutupin tuh lubang-lubang tambang.",negative
Dia yg punya ide .dia yg batalin...IKN jg bakal kayak gitu sptnya,negative
"Sebab menurut kalkulasi politik, penguasa pemimpi tsb akan berakhir jabatannya, dan ada potensi besar projects IKN tidak dilanjutkan atau malah dibatalkan. Sebab, sisa masa kepemimpinan penguasa tsb tidak cukup waktu untuk menyelesaikan projects hingga terselenggara utuh.",negative
"Agenda pemulihan ekonomi rakyat bs dikalahkan oleh agenda lain, spt IKN & agenda cari cuan utk modal kontestasi dlm pemilu. Bs jd bkn hanya minyak goreng yg menghilang, tp jg barang2 kebutuhan lainnya. Jd perpanjangan jabatan bukan hanya merugikan tp jg mengancam ekonomi rakyat",negative
"Karena mbah JIN nya sudah divaksine 2 dosis bahkan sdh booster dan sudah PCR sebelum berangkat ke IKN dan sudah punya Kartu Peserta BPJS Kesehatan, makanya mereka ndak ngamuk2 lagi....",negative
jadi IKN pakai APBN ga pak? nanti mundur lagi bengkak lagi...,negative
"Unfaedah..
Yg urgent buat kepentingan masyarakt diutamakan, ngapa urusin IKN.
Tanpa pemindahan IKN juga kami semua masih bisa makan.",negative
Presiden barulah ! Ada ngk ada IKN ngk ada manfaatnya bgi rkyt!,negative
"Pangeran Arab nya tersinggung ,bantuan IKN bisa gagal",negative
Iya tunda IKN buat beli minyak sama percepat pemilu #JokowiLuhutPengkhianat #KapanPeriksaAnakLurah,negative
Investor mulai berfikir ulang apakah investasinya aman mengiingat yang pertama akan berakhirnya masa jabatan Jokowi pada tahun 2024. Yang kedua mengingat banyaknya para pihak yg mengajukan uji materi UU IKN ke MK.,negative
"Ingat Kekuasaan-Nya, tak seberapa dengan makarmu membuat proyek IKN. Allah, Tuhan Yang Maha Kuasa akan melakukan makar terhadap kedzaliman rezim ini",negative
"datanya fix ya pak 
@msaid_didu
 ? kuatirnya meleset kayak kemah jokowi di KM-0 IKN atau vaksin berbahaya tapi ikut pakai! BTW pak didu viral di TL karena kemah KM-0 IKN",negative
bgmn klo pesawat terbang bahan bakar fosil juga dilarang ke IKN,negative
"Dan ke esokkan harinya tanpa berdosa... *...anggaran IKN naik..""
Lusanya ""... Anggaran IKN membengkak..""",negative
"Wkwkwkwkwkwk ... Ente kayaknya betah deh sama mereka. 

#SindikatOligarkiKuasaiNegeri
#PinokioRajaKlenik
#IKN_RampasHakRakyat",negative
"Di tunggu ya, soalnya pk gubernur lagi ke IKN.",negative
"Uang hasil jualan untuk pendanaan IKN,mau ngutang udah ga ada yang mau ngasih  yang kemaren aja belum bayar",negative
"Urus minyak aja gk becus kok ya ngotot mau pindah IKN
#JokowiLuhutPengkhianat",negative
Bisanya Ngelarang WA Grup Ibu-Ibu TNI-Polri Berdebat soal IKN dowang..,negative
"Itu baru cerdas dia tahu persoalan negara buat apa kemwh habis²in biaya klw rakyat susah gk perduli, demi syahwat dan nafsunya lebih mementingkan IKN yang jelas belum tau kelaknya",negative
"Mungkin mereka lagi ketagihan uang proyek yg super gede, jadi ngotot klo gak 3 periode ya penundaan pemilu, mau di tinggal sayang, apalagi proyek IKN yg bombastis. Kalau gak karena ini,  knpa mrka ingin merusak tatanan demokrasi kita.",negative
jangan kaget ntar kalo udh jadi IKN pemilik lahannya olang cina sama olang alab....,negative
"IKN itu K nya Kendi?
baru tau kan?
@Restyponi",negative
IKN dibatalkan. Gagal bancakan duit rakyat,negative
"Kesannya biar merakyat gitu, udah lah pak, urus aja minyak goreng, soal ikn bagi kami rakyat jelata ini ngga perlu,",negative
Yah nyari lahan dia yg murah2 siapa tau jd kaya mendadak dibeli sama investor IKN..wkwkwkwk,negative
ngaku ketua IKN di kenal BAIK.... masalahnya apakah KETUA IKN KENAL KAU DDUH..? gak percaya kami sbb enteh pembohong!!! ..gk bagus sok hebaat y dduh...!!,negative
"Urusan  melakukan 'ritual simbolis' tanah-air utk mendirikan IKN, knp jadi lari ke lahir, kawin, meninggal yg utk manusia pak? Jadi, dalam urusan kenegaraan, tdk perlu ada sejenis upacara apapun dan kegiatan doa2, gitu ya pak?",negative
Yang aneh itu bawa tanah dan air kalo mau bangun IKN...,negative
"Silakan berencana dgn berpura pentingnya IKN  tapi Allah yg menentukan segalanya.
Hujan Deras di lokasi perkemahan. 
Kok gak AMBLAS ya?
#HukumMatiPengkhianatRI",negative
"Mau ngeluarin harta Soekarno, mewujudkan uang 11.000 T buat bangun IKN.",negative
Utopia IKN,negative
"Untuk pemilu bilang tak ada uang, karna dana bnyk terserap untuk masalah covid dsb, sehingga pemilu di usulkan mundur, tetapi di sisi lain APBN di gunakan untuk pembangunan IKN. Ada apa dengan Indonesia ini?? Apakah Pejabat berkata bohong itu adalah hal yg biasa,??",negative
Aku Pikir Yang Terpilih Menjadi Ketua IKN adalah ABU JANDA,negative
"Klu sdh tahu dunia ngak stabil ya bpk hemat uang hanya utk kepentingan harga stabil ,jgn boros utk IKN,pembelian senjata,dsb",negative
"motong dana mulu, lagi ngumpulin uang buat pindah ikn ya xixi",negative
beli noh lapak di IKN...masih butuh modal,negative
Penajam titik nol IKN bakal ada  ga biar para pemimpin negri yg lagi camping merasakan gimana susahnya rakyat kecil kebasahan dan kebanjiran,negative
"emangnya yakin , presiden berikutnya akan melanjutkan program IKN  jkwi ini , jgn2 kayak hambalang",negative
"Hayo kita bertaruh! Saya menebak dengan keyakinan 100% bahwa: ""Proyek IKN nasibnya tidak jelas""",negative
"Mindset yang benar adalah let the profit run, bukan keep the loss as long as possible.

-track sesuai konstitusi, jk ada dana,bantu ekonomi rakyat pulih secepatnya..tak perlu tunda pemilu, apalagi tetap lanjutin IKN dg mnghalalkan sgl cara.. eh talk bisnis malah jadi politik",negative
Ya robb mending uangnya tuk nurunin harga kebutuhan pokok rakyat. Siapa suruh pindah ikn jan gak punya duit... Betul gak..,negative
"Mikir IKN mangkrak,,,,",negative
IKN katanya berkonsep smart city tetapi belum apa-apa sudah dimulai dengan tidak smart.,negative
landasannya ritual musryik untuk membangun IKN...tunggulah bala bencana di sana...,negative
"Solusi
1. Kemah di IKN
2. Motoran di ibukota",negative
"IKN, minyak goreng, pemilu. Adakah pembahasan yg lebih menarik ? #negrikacaubalau",negative
"Ahh gk asik lu bang, masa sedikit2 dibiliang pengalihan isu, kemarin migor dibilang pengalihan jokowi 3 periode. Jokowi 3 periode dibilang pengalihan IKN. IKN dibilang pengalihan isu omnicron. Semua ada waktunya",negative
kata nya IKN standar internasional kok becek..,negative
"Td bahas ikn, elu kalah. Sekarang ngeles bahas tempat",negative
"Baiknya tunda dulu saja IKN baru Pak, rakyat lebih butuh sembako, listrik, dan bbm terjangkau. Sesudah rakyat sejahtera dan bahagia,  baru bisa dibuat proyek2 semacam IKN.",negative
Bisa jadi rencana itu utk kepentingan kelanjutan IKN sekaligus mempersiapkan si bocah buat gantiin dirinya..,negative
Ya terus mo maksa bikin IKN dr hutang? lebih ngakak lagi gw,negative
"Daripada berkemah di lokasi IKN dg bawa rombongan pejabat yg pasti pakai uang rakyat, mending campingnya pakai metaverse... murah meriah!",negative
"Apa yang sedang kau rancang, wahai para pemimpin/pejabat yang terhormat? Di tengah kelangkaan migor, kontroversi IKN, dan banyak hal lain yang membuat kami sebagai rakyat tak habis pikir, kau bunuh seorang dokter yang selama ini dikenal sebagai sosok baik dan welas asih.",negative
"Nasurllah aja yang mengada-ngada pikiran kotor.
Kegiatan itu hanya suatu upacara yang menandakan keberagaman Indonesia. Klo ritual Dayak atau Melayu saja yg diambil, malah banyak pertanyaan, krn IKN adalah milik semua rakyat",negative
Data ketakutan jika jokowi gk lagi menjabat oligarky dan kroni2nya pasti ketakutan. Kira2 ikn ibukota panajam bisa jadi hambalang di buat presiden baru 2024.,negative
"Bisa bayangin betapa chaosnya klo ASN istana tidak mau pindah kesana dan harus mengundurkan diri..apalagi wag TNI- POLR banyak tak setuju IKN, apakah bisa dengan cepat mencari pengganti padahal 2023 sudah harus pindah kesana.",negative
Berkemah di IKN itu pentingnya apa sih?,negative
"Pertanyaan saya, bagaimana membuat IKN yg kota administrasi trus pembangunan merata? Lebih baik uang ratusan T itu dibuat untuk kota bisnis baru di Kalimantan or Indonesia Timur, Jawa Sentris .. ya gak juga sih karena setiap daerah punya PAD, pilkada langsung itu udah solusi",negative
"Pakai banget 
Tapi malah mikir IKN yg belum Pasti 

#LuhutBiangKerokPerusak 
#LuhutBiangKerokPerusak",negative
Wajar minta pemilu di tunda krn proyek IKN byk kepentingan oligarki...bisa jd kepentingan yg ngaku punya big data,negative
Harusnya IKN ke papua,negative
Ya minimal seperti pak komisaris pelni lah yg jadi kepalla IKN biar negeri ini makmur dalam kepalsuan,negative
Warga sekitaran IKN nyata Rakyat sendiri di cuekin..eh giliran org2 in ygi tdk ada manfaat nya buat rakyat temui.,negative
Ketumnya ga becus ngatur kader di dewan tanda tangan di medsos terus nyinyirin IKN,negative
"Tuh kan barusan nonton bercanda pagi di trans 7 liat wendy cagur bilang ""nanti kalo ikn jadi kita disini jadi artis kampung dong bukan artis ibukota""",negative
Pasti TNI _POLRI ada yang tidak setuju dengan IKN,negative
"Akh cuma salah posisi rumah aja.. Coba klo di Kampung Akuarium, pasti aman, bahkan tanah nya dibawa ke titik NOL IKN..
Omong2. Kenapa bukan tanah dari daerah Reklamasi & JIS yaaa?

SaveNKRI",negative
oh lagi pada ngadain reverie di IKN? #ONEPIECE,negative
Jualan mobil esemka jg pake ritual disirem kembang 7 rupa.. hasilnya jd Mobil ghoib .. apakah ikn menjd ibukota ghoib .. Tunggu episode berikutnya ...,negative
"IKN lah, malah klo perlu IKN dibatalkan saja!",negative
Tentu saja mkanya mereka ngotot mendukung IKN walau disana terdapat puluhan lobang tambang batubara,negative
"Kumandang Adzan disamakan gonggongan anjing, giliran ritual tuang air dan kendi di IKN sampe menyeret 34 gubernur kesana malah di inisiasi oleh istana.
Kamu memang orang penuh mistik jok!

#RitualSyirik",negative
"di mata pemerintah IKN dulu baru kesejahteraan rakyat. 
kesejahteraan wakil rakyat dulu baru kesejahteraan rakyat. 
maksa banget IKN dan 3 priode sedangkan keadaan sedang tidak baik baik saja.",negative
Lokasi IKN mau ditambang dulu selama 15 tahun.,negative
Negara ini lagi sakit..IKN apaan lagi yg dipikirkan????,negative
"Mules perut gw lama2 lihat suku ini.

Jargon nya mau melihara hutan.
Kena amplop IKN, kebalik jd peliharaan orang-orangan utan",negative
"pangan, migor itu yg mendesak bukn IKN kosong",negative
Lebih baik dana IKN utk membangun desa seluruh Indonesia malah jos gandos rakyat makmur sejahtera segera terwujud logika simpel dan mudah di pahami di jalankan,negative
"Pemimpinnya lagi asik punya mainan IKN, harus selesai atas namanya yang lain bukan urusannya.",negative
"JOKOWI KEMAH DI IKN BIAR BANGUN IBU KOTA BARU

RAKYAT KEMAH DI GEDUNG DPR BIAR DAPAT MINYAK GORENG

gimana cocok klen rasa..",negative
"Sekarang baru nyadar, kalau saya tertipu. Dulu mottonya "" jokowi adalah Kita"". Dan saya terpesona. Faktanya jokowi adalah Mereka, bukan kita. Ya mereka para oligarki. Faktanya lebih senang kemah di ikn, dari pada mikirin minyak goreng.",negative
Harusnya pak Jokowi menyuruh gubernur seluruh Indonesia membawa kendi berisi jin Aladin biar cepat selesai membangun IKN kalau tidak ya mlangkrak seperti esemka,negative
Negara ini akan di ubah namanya setelah di bangun IKN..jika jokowi masih berkuasa...menjadi HINDU nesia,negative
"Lah..orang nga setuju ko' mau di paksa-paksa, rencana IKN tidak ada urgensinya, Jakarta masih aman2 saja & Tetap sebagai Ibu Kota RI.",negative
"Jokoi laktatullah itu gak ada sedikitpun berbelasungkawa, dia malah sibuk Dunia dengan IKN nya.",negative
"Mantap bro pendapatnya, sdh bgtu bnyk kegagalan msh sj mau diundur pemilu utk utk melanggengkan kekuasaan dg alasan pandemik covid yg msh berlanjut, ekonomi blm pulih dsb, aya bae alasannya, kenapa ga diseriusi sjk awal pandemik, bilang sj mau slsaikn IKN yg msh ragu²",negative
"Usul tunda pemilu boleh krna negara demokrasi bebas berpendapat, pas baca WA ibu2 soal IKN kok dilarang ?",negative
"Jika ada penambahan msa tiga tahun, maka proyek pembangunan IKN rampung, gak repot presiden mendatang.",negative
"Logo halal di utak atik, IKN dikebut,wacana masa jabatan presiden ditambah digembar gembor,nggk penting banget,tu urusin dl minyak goreng, kalian nggk ngerasa krn nggk ikut antri,bela rakyat, wong cilik cm waktu pemilu, udah menang, bodo amat...",negative
"Rakyat fibuat bingung antigen, pcr, minyak goreng, radikalisne, ikn, 3 periode , entah apa lagi...",negative
Dari pada loh ke lokasi ikn cuma tdk ada yg hiraukan cuma sibuk bcara sendiri hahhahaaa.,negative
"Gue malah gak yakin walaupun masa jabatan PNS skrg ini berakhir(pensiun),IKN sdh selesai dibangun dan bisa ditempati",negative
Orang pada nyinyirin klenik IKN. Lah padahal justru mereka ini pecandu klenik arab.,negative
Sekarang naeknya ke arab dulu..ntr ke kaltim..yang sekarang jadi TITIK NOL IKN...,negative
"prosesi kendi nusantara di IKN pasti panas nian, dak kebayang kalo ad gubernur yg pingsan he he",negative
"Masyarakat papua ingin merdeka karena merasa di anak tirikan, eh yang dibangun malah kalimantan jadi IKN.
Mana nih yang katanya mau merangkul KKB Papua? Sampe berita ini terbit, korban nya belum di evakuasi",negative
Mestinya semua perwakilan pengusaha migor jadi wakil ikn. Biar ga ada merek yg langka di pasaran,negative
"Nalar politik saya jadi bs mengkaitkan isu...
IKN <-> Penundaan Pemilu <-> 3 Periode",negative
"Sama Rakyat'nya sndri aja bgtu...

#IKN_RampasHakRakyat",negative
"Udah jgn diributin yg kemah2an di IKN

Mereka sebenarnya lagi nyoba  ngantor di ibu kota baru dengan jabatan yang di sandang saat ini (walaupun masi dalam bentuk hutan)

Sebab yakin ngk bakal punya kesempatan akan terpilih lagi",negative
Mengalihkan Isyu Pengunduran Pemilu 2024 atau Perpanjangan Jabatan Presiden dg Mengadakan Kemah di Calon IKN yg Peruntukannya Penguasaannya juga Aseng....Gubernur Mestunya Pada Kemah di Masing2 Buper aja biar Hemat dan Jelas,negative
"Du Lo main gundu aja..nda usah urus IKN, Lo nda penting bagi republik ini...ha..ha...",negative
Coba kalau dia yang di pilih jadi KA. Otoritas IKN congornya akan bicara lain...!!!,negative
Demi keamanan anak mantu dan para pemodal IKN saya harus tiga periode,negative
"Mumpung belum terlalu jauh, semoga proyek IKN benar-benar gagal!",negative
Makan tuh IKN....,negative
"Jokowi ingin bangun ikn pakai uang orang, ber-gaya pakai uang orang, uang sendiri kapan dipakek?
Kebutuhan pokok meroket, minyak goreng langka euy.",negative
"Di batalkan saja pak ikn ,fokus kesejahteraan rakyat dan pemilu 2024. Agar soft landing 2024.",negative
"Blum lama bilang IKN nama nusantara biar terlepas dr jawa sentris
Ini malah jawa buanget

Apayg kluar kayanya preeeetttttt..... bau n unfaedah bg yg lain",negative
"gagal reklamasi,... pindah ke IKN..",negative
Urus IKN ntar aja pak yg paling penting si coli diganti #gantiMenag,negative
"Pasti akan ngelus dada, saat minyak goreng langka, sembako & hrg daging naik
Dgn asyiknya jokowi ngotot IKN yg dr hasil hutang, tp tdk peduli kondisi rakyat dan ekonomi

Koq itu 700 kpps meninggal mesterius nguap tdk ada yg telusuri, jd jgn ekonomi, tdk peduli nyawa aja dibiarkan",negative
"penundaan  pemilu itu guna nya agar ikn nya berjalan.... Komando data aspirasi penundaan pemilu.. Abis itu. Minta 3 periode dobol dobol... 
Firaun berkuasa abis itu mampusssss!! 
Jd sejarah memalukan.",negative
Sbnrnya disuruh bawa tanah sama air msg2 itu ntar buat kubur eek ama buat cebok aja sih kayaknya. Krn di IKN belum ada septik tank dan PAM.,negative
"Proyek IKN diawali dengan cara mustis, dan akan berakhir dengan cara ghoib. Es Em Ka buktinya.",negative
Pertanda ikn nya ga bakal jadi...,negative
Nggak usah pada ribut mendingan berdoa saja broot mudah mudahan dari kendi bisa keluar uang buat bangun IKN,negative
"Nggak... Usah Diteruskan.... 
IKN... Batalkan Saja.. 

Kedepannya Terlalu Banyak Timbul Tenggelam... Masalah.",negative
"Alhamdulilah berkat parade moto GP dan kemah di Ikn harga minyak goreng jadi 24000 perliter ,,makasih pak Jokowi,,yang penting para pejabat sejahtera.",negative
Gaya2an mo buat ikn...ngurilus migor aja g becus,negative
ini acaranya urgensi nya apa ya? atau jokowi sdg kasih target kpd kepala daerah untuk menawarkn di daerah nya msg2 kpd oligarkhi untuk invest dan  membiayai IKN???,negative
Woii bukan mikirin rakyat malh mash ngebahas IKN,negative
