text,label
"Hampir seabad lalu (1926), Tan Malaka bilang merdeka ga akan didapet klo logika berpikirnya masih mistis-mistisan. 

Logika itu sekarang malah “ditanam” lagi di IKN. 

Yowes yok mbalik nguli neh.",negative
Baru 60M.. Itu IKN 500T.. elu mingkem aje.. ente ude mandi belom sih? cuci muka dulu ngape biar fresh didepan kamera gitu..,negative
"IKN pasti mangkrak,,,proyek kecil aj gatot",negative
"itu kereta JKT Bandung ga Lo ributin ? molor, TKA cina bukan asing ? IKN gimana ? kl punya timbangan berat sebelah, jgn dipakai menimbang sesuatu.",negative
"Pertamina lebih besar daripada ikn, urus hajat hidup org banyak se Indonesia. Ikn kerjanya ringan karena tanpa ada kadrun.",negative
"Jokowi mana ngerti sholat tahajud , kalo jokowi ngerti sholat dan paham agama Islam tdk mungkin akan melakukan ritual MUSRYIK di IKN dgn tanam tanah dan air dari 33 propinsi , kalo kibarkan bendera 33 propinsi di IKN dgn baca Yasiin jelas bkn Musryik org Musryik suruh tahajud .",negative
IKN kaya bisa menghilang  jg ni,negative
"Habis di panggil besok tgl 21 langsung tuh pasaran banjir minyak goreng,dagelan tok,masalah besar akan muncul bila pembiayaan IKN 20%nya ngambil dri APBN itu pos yg di korbankan jatah subsidi rakyat,rakyat bakalan marah besar bisa2 di gruduk tuh Senayan kayak 98",negative
People powernya jangan di jakarta....tapi di ikn baru......klu people power di jkt itu menguntungkan perang buat rezim kodok.klu people powernya di IKN BARU ITU SAMA HALNYA MELAMPIASKAN AMARAH RAKYAT PADA REZIM KODOK BANGSAT INI.,negative
"Ptojek IKN proyek Halu Makanya SB mundur, ga layak di biayai. Alamat mangkrak",negative
"Sofbank cari untung,IKN resikonya tinggi",negative
"Marah ketika dikatain tempat jin buang anak tapi mereka malah bikin ritual di lokasi IKN wkwkwkw 
Pake acara disuruh bawa tanah sama air dari daerah masing2 lagi.
Sumpah ini mah nama nya ala ala pembodohan",negative
"Ora piye2 Bu, itu terjadi Jan 2020 lalu tapi baru digoreng skr sama media geblek dan dan mau kamu viralkan. Bahkan itu jauh sblm UU IKN disahkan.
IKN tetap jalan terus.
Kamu ini pura2 bego, bego beneran apa mau begoin gerombolanmu?",negative
"Lah gak punya duit, utang berjibun masa ikn sama kereta cepat..",negative
"Ngebet amat jadi jg blm itu ikn, di istana merdeka jg bisa kali",negative
Sehat...dikelilingi oligarki IKN,negative
"Tanah air itu bukan cuma dibawa ke IKN,ga ada manfaat apa² itu !
Tapi bela,diolah supaya hasilnya bisa dinikmati oleh rakyat,bukan diolah cukong,hasilnya diangkut ke luar dan rakyat beli mahal 

Amanat konstitusi kan itu..!",negative
"Belum apa2 IKN udah Ternoda Oleh ""Sampah"" dari DKI !!!",negative
"Gw mah biasa aj, bentar lg Jinjingan loe selesai n diganti, selesai semua masalah Keoengoedan yg disebabkan BuzzeRp yg sok NKRI n Pancasilais tp suka memecah belah dgn Narasi Radikal Radikul demi menutupi ketidak becusannya urus Minyak Goreng dan Softbank gagal Invest di IKN.",negative
Proyek IKN....rezim penguasa & kroninya dpt keuntungan komisi besar dari China,negative
"Sudah tau akan jadi proyek mangkrak tapi ngotot juga, apakah ada jaminan setelah 2024 IKN dilanjutkan???",negative
"Apa urgensinya mengejar IKN, sementara Pemilu minta ditunda ? Apakah hanya jokowho yg mampu memimpin negeri ini, sementara kenyataannya negeri ini sedang terpuruk.",negative
Galakkan wacana penundaan IKN....,negative
"Suruh terbang aja ""parang mayaknya"" dititik nol IKN, jika terdapat pejabat yg punya niat memperkaya diri dan berkuasa lebih lama bersama golongan tertentu (bukan u/ rakyat) ya harus diberikan balasan ditempat tersebut",negative
"Min, status kau jd admin akun ini sebagai pns kah atau bajer yg dpt jatah balas budi ?! Cuma nanya min",negative
Mungkinkah ini kegagalan berikutnya ????.,negative
Prosesi Penumbalan IKN.,negative
"Mestinya kalau Presiden itu mempunyai sense of crisis justru membatalkan Kemah Tak Manfaat di IKN, tapi ini malah dibalik... Persoalan kehidupan dinomor sekiankan setelah acara Nginep di Hutan..

Gok Nan..!!!",negative
Rakyat sengsara cukkkk jangan ngomongin IKN ngapah bikin pengen ngeremes ntuh congor,negative
"Ini dimana? Gada denger berita kek gini dengerin bapa w nonton tv, yg ada Pakde Joko lagi mau camping di IKN",negative
"Insyaa Allah,  IKN akan mangkrak pada waktunya",negative
Hahaha ini proyek bakal terbangkalai sebab investor SoftBank mundur dari IKN..!!! Mungkin bisa cari pinjaman sama pinjol kale..,negative
"Tidak perlu ditunda, IKN yg harus ditunda.",negative
"Ngak jelas, IKN itu buka prioritas, urus dulu ekonomi nungsep, jgn kampanye terus",negative
"Brarti Kiai ini gak sbb musabb Rasulullah hijrah. Koq dianalogikn dgn pindah IKN. Ap di DKI JKT, IKN skarang Jkw sdang diburu mau dbunuh? Justru Jkw lwt aparat n pmbantu2nya mlakukn kzolimn trhdp rkyat. Kzolimn hukum n ekonomi. Mnjilatnya itu jgn sampai mrendahkn agama sendiri.",negative
"sptnya perhatian masyarakat dialihkan ke isu penundaan pemilu & perang rusia, sementara skema kenaikan harga2 akan terus meroket, kalo rakyat mulai tereak, nanti akan ada isu heboh berikutnya. mungkinkah akan jual2 aset mo angsur hutang? IKN? TK china? cc 
@RamliRizal",negative
Proyek OLIGARKI IKN takut terbengkalai....,negative
"Wahhh kalo ga diperpanjang IKN bakal mangkrak, hutang ga akan lunas.
Sungguh dilema abad ini.",negative
Kurang kerjaan apa Polisi. IKN aja blm terbangung udah mau main tangkap aja.,negative
"Mikir IKN gagal jg #InetMahalSinyalGombal
#InetMahalSinyalGombal",negative
Di benak pemerintah sekarang mandalika dan ikn,negative
"Argumen sperti ini kdengarannya heroik tp sbenarnya bbahaya.uang rakyat bs digunakan scara ugal2an aplagi dikelola oleh oligarki & kpemimpinan yg tdk kompeten.mengelola negara bukan soal terabas terobos,tp jg terukur.apkah IKN trukur?klo terukur,mestinya tiap kritik mudah dijawab",negative
"Kalo Indonesia disuguhi apa ko?
Kereta Jakarta - Bandung gimana?

IKN gimana? Padahal ngebangunnya pake utang, nyengsarain negara aje yee...",negative
BEP IKN lebih dari 100 thn,negative
Kayanya  gak banyak  deh... Itu tanah  Bekas  galian  tambang.. Udah bolong 2 Tapi Yg bolongin  gak mau nambal.. Jadi dibikin  IKN  Biar negara  Yg biayai semua  Dan oligarki  plus  tikus  berdasi  bisa  kembali  menikmati...,negative
"Terbatas Informasi euy #IKN_RampasHakRakyat
#PinokioRajaKlenik",negative
2024 ganti presiden bisa juga ikn nya batal ya..,negative
"Ibu Kendil Nusantara 

#IKN_RampasHakRakyat
#IKN_RampasHakRakyat",negative
"Plus proyek IKN yg bikin hatiku dag dig dug, khawatir ambyaaar...makanya biar ""agak aman"" aku mengusulkan penundaan pemilu...",negative
IKN yg jelas jadi beban,negative
"dah dilantik  trus ikn blon ada ?, yg dilantik org sinar mas ?! (sinar mas yg punya pabrik migor ?!) mengherankan.. luar biasa",negative
Jauh2 dari papua dan sumatera ke ikn bawa tanah sama aer..  Udeh kibulin aje pake air dari kamar mandi bandara..  Gak bakal tau dia itu air asli dari daerah mana..,negative
Nanti ancur malah IKN isinya dedemit dan malah penuh dg masalah.,negative
Pemilu divtuda ikn.. kejar tayang...,negative
"Astaqfirullah...maksa banget dach ni IKN, disaat ekonomi indonesia terpuruk.",negative
Di IKN nanti ada giveaway minyak goreng gak pak?,negative
"Rakyat sedang serba susah, mereka malah sibuk urus penundaan pemilu, ikn terus berjalan. Letak empati kepada rakyat dmn?? Mash saja santai menangani negara yg semrawut begini cengengesan sana sisni
#JokowiHarusDiturunkan",negative
"Inikah kondisi ikn dari hutan jadi perkotaan, dari paru2 jadi kolesterolnya bumi?",negative
"Tenang saja,kalo IKN sudah jadi,pasti mereka akan tersingkir sendiri,bukan urusan pemerintah itu...
Betul begitu pakdhe,? 
@jokowi",negative
Terlalu mengada ada smg sj nasib IKN tdk sm seperti mobil Esemka nan jg saat diluncurkan jg pk kendi,negative
"Jepang : jir minyak goreng aja bisa bikin emak2 jadi zombie ini mau pindahin IKN, bodo amat lah.",negative
"Demi ikn pak sama ngumpulin rakyat rrc ke indo scr bertahap,dg begitu, rezim inilah dapet suara dominan di pemilu kelak...
Dan sama2 qt tahu petinggi rezim ini pro komunis..",negative
presiden takut tak jadi pindah IKN ke kalimantan ...jadi ya begitulah ..selalu berkeringat dingin karena sepertinya uang fee sudah kepakai...asli takut klo gagal pindah ....,negative
Jangan lupa BPJS buat biayain IKN,negative
wah IKN bs gagal SALAH ambil air,negative
"Dari segi tahayul ok...
Tp bsa di liar dr persepsi,IKN milik sluruh indonesia makanya tanah air di kmpulkan di sana dan artinya IKN ini milik bangsa indonesia.

Dan di tanah ikn ada tanah yg di perjuangkan pendahulu kita..

Sesimple itu...",negative
"Lah emang dibanding pulau2 lain di Indonesia faktanya gitu. Selain itu posisinya di tengah juga. Paham kalo banyak yang engga setuju sama IKN pindah, cuma tweet gini biar apa?",negative
Apakah ini suatu pertanda awal gagalnya pembangunan IKN kedepannya ?,negative
IKN Sinarmas..,negative
"1, acara kemah
2. ikn",negative
"Berkemah diarea IKN ? seperti yang pernah saya sampaikan area IKN memang basis terakhirnya

Tapi pikir dong !!

tidak ada urgensi apapun untuk berkemah disana kecuali telah dicurigai akan adanya suatu gerakan bersenjata yang membahayakan Presiden RI",negative
Di perkirakan nantinya PARA NORMAL akan buka praktek di IKN.,negative
"Saat..ini pemerintah..dg ber api2..ingin segera terwujud IKN..
Di sisi lain...rakyat setiap hari kita liat hampir di seluruh NKRI..antre utk MEMBELI ..bukan Gratis..minyak goreng...bahkan kemarin ada seorang ibu  yg meninggal..
Bagaimana Tanggapan..teman.teman...",negative
mapala kok ngerusak alam dengan alasan IKN. Mapala mana tu,negative
"cerdas, apakah para Ketua Adat dan Oanglima2 Suku Dayak, Banjar, Tidung juga hadir? mereka adalah pemilik tanah dan air dari IKN, seharusnya ada seremonial penyerahan secara simbolis ya",negative
"Saat ini dirasakn gelombang kebijakan yg tdk tepat tsb smakin bsr menggulung smua bid kehidupn bdampak terganggunya stabilitas nasional.

Terlht dr hrg kebutuhan pokok shr2 yg naik & sulit didpt, kbijakn JHT, pemb IKN berasal dr sumber dana yg blm pasti, dst.",negative
Bukan hanya IKN yg ga jelas pak...sbg org awam jg kan kita liat janji pak lurah banyak yg ga ditepati...haluuu sblm berkembang...,negative
"Hey..,
@DerrySulaiman
 indonesia bukan negara arab-yaman dn wajar klo IKN baru di budayakan dgn kearifan lokal indonesia dgn di datangkan 34 gubernur di seluruh indonesia di kalimatan untk membawa tanah dn air masing"" daerah untk dipersatukan sebagai simbol keNUSANTARAan",negative
"IKN di gadang² sampai ngorbanin kemah giliran Migor boro² di pikirin, kasihan emang negeriku, dosa apa atas negeri ini? 32 th gk ada kekurangan bahan pokok, damai gk bergaduh. Sekarang makin hari melihat kondisi negeri sangat miris banget",negative
Aku jg pesimistis(pake tis) Kl beliau ini masih jd pejabat saat IKN SDH jadi.,negative
Udahlh dia kuatir IKN g ada yg lanjutin...mangkrak!!,negative
"Ini kan coba dianalisis, ikn bakal sukses ato bubar.
Dg mundurnya softbank itu indikasi ikn bakal mangkrak alias gagal.",negative
"pengen gaduh biar kasus2 yg lagi hangat di masyarakat tertutup. 

proyek IKN
migor langka
kenaikan pertamax 
kasus anak lurah",negative
"kalo pertumbuhan ekonomi diatas 5 % ndak masalah pak dhe!
skrg khan  dibawah 5%. gimana?
nafsu membangun ikn ini Ambisi bukan prestasi.",negative
"siapa tau bisa bangun IKN dalam semalem, gak perlu ngutang lg",negative
"Untuk MotoGP dan IKN Negara ada, untuk berobat yg tidak banyak menghabiskan uang sedikit tidak bisa memberikan, satu kata dzolim...",negative
Nanti udah capek2 bentuk satgas segala.... eh tau2 dicancel kayak SoftBank Jepang yg cabut dari proyek IKN.,negative
"Wqwqwq pas banget nih, gub nya ada alasan hrs ke ikn krn diminta presiden dan disana lg foto2 dimasjid krn dikenali warga di sana, sedangkan warganya lg kebanjiran dah seminggu, ambyar kan.",negative
"Akan sama dgn IKN dan kereta cepat, rezim berganti...mangkrak tu proyek pastinya,,ngak akan ada yg mau lanjutin...makannya minta tambah masa jabatan...wakwaww...lawak!!",negative
Sebentar lagi hutan di sekitar IKN akan diratakan dengan buldoser.,negative
"Di IKN kemaren ada ga dokumentasinya doa bersama dari berbagai agama di indonesia..??
Gw cari cari ga ketemu..

#LuhutBiangKerokPerusak 
#LuhutBiangKerokPerusak",negative
"""...kata Yati, lahan keluarga miliknya yg dicaplok oleh negara utk pembangunan IKN luasnya sampai 4 hektare. Ia kecewa dgn kunjungan Jokowi kemarin ke lokasi proyek IKN, karena keluhan warga asli soal pencaplokan lahan tidak didengarkan dan Jokowi lebih memilih kemping...""",negative
"Kenapa harus menunggu setelah kunjungan dari IKN, berarti dia tau permasalahannya,",negative
"Yakin amat lo Yo, imposible pns bisa pindah ke sono taun depan, mau nenda lagi kaya kemaren.??

cuplikan 

Seperti diketahui, pemerintah sempat menargetkan sebanyak 500 ribu PNS kementerian dan lembaga dipindahkan ke kawasan IKN pada tahap awal pembangunan periode 2022-2024.",negative
"Bukan pengikutnya kak...
Penghuni2 di sana kali... 
Area begitu biasanya Kerajaan Lelembut... 
Pd datang mereka... Liatin sapa yg ngrusak area kekuasaan mereka.
Makanya mendadak pulang dr jadwal yg seharusnya besok.
Kabur dr perkemahan IKN",negative
TAK DUKUNG IKN = RADIKAL.....????,negative
"Super terlambat sekali.
Keasyikan dgn proyek2 besar spt mandalika, IKN.
Seakan kebutuhan bu ibu diabaikan.
Kelemahan jkw yg percaya penuh pd mendag.
Kemenko yg bawahi pun gagal antisipasi.

Catatan buruk bagi kabinet jkw saat ini.
Resuffle ditunggu.",negative
"Kan para Gubernur pada bawa Tanah masing2 daerah ke IKN 

Kalau gotbener bawah tanah apa ya, apakah tanah kuburan..?",negative
"1. Buat toll tapi mau dijual,
1. Buat bandara tapi ngk kepakai,
3. Buat kereta api cepat Jakarta
    Bandung ngk jelas kelanjutan nya,
4. Akuisisi saham Freeport ngk jelas
    Dana dr mana
5. Harga minyak goreng mahal
6. IKN ngk jelas dana dari mana",negative
"Sedih liat rakyat,sdh mirip era penjajahan dl,dmn hati nurani pemimpinnya.pemimpinnya hanya sibuk mau rakus berkuasa,rakyatnya mkn disengsarakan.ikn mau pindah,bbm,listrik,pajak melbung tinggi,rakyat diadu domba,utang menggunung.tka rrc yg disejahtrakan",negative
Maksudnya lincah cari duit ngimana????? 11 rb T nya mana?? Mati blanda klau diminta jabat ketua ikn,negative
"Ya mana mau para gubernur kemah di IKN, wong minyak goreng aja langka, masa mau masak2 nugget, ayam goreng, telur, kentang dsbnya pakai apa coba? haduh haduh kasiahan deh",negative
Artinya investor ga percaya sama pemerintah Indonesia sebagai yg punya hajat proyek IKN,negative
Dan hasilnya IKN jadi tanah sengketa kalau itu terjadi,negative
"ya emang salah 
janji gk utang dll belum dipenuhi malah bikin IKN yg gk ada dlm janji",negative
"Lambat......ga bisa meemilih mana yang darurat yangbharus didahulukan.... Rakyat tidak butuh IKN baru, rakyat butuh kebijakan2 baru yang berpihak kepada rakyat bukan kepada pejabat.",negative
"Mahkluk ini baru keluar dari mana lagi kok langsug nyinyir pembangunan IKN ya
Apakah sudah ngk ada kerjaan yg lebih bermanfaat selain nyinyir pembagunan yg sedang giat oleh pemerintah ya",negative
"Mksdnya gue ngerti kok,nyaring orang kaya jg yg gak pnya BPJS wajib ikut ngerti kok...
Tpi klo rakyat biasa nunggu 56 tahun ? Kan mustahil....
JHT bsa dimanfaatkan buat mrka modal stlh di cut atau pensiun dini. 
Klo nunggu 56 thn ? Gak msk akal. 
Gak buat apa” atau IKN ? Yakin ?",negative
Yg ritual di titik nol IKN itu lian... Apa cuma gw doang ya merasa itu aneh?,negative
"kacian... japon g jd invest, krn udah pnglmn proyek kreta cepat brpaling k RRC, bdw proyek g urgent kok ngotot bgt.. mgkn ga sih proyek yg serba dipaksakan ini u modal capres?? ada relasinya ga penundaan pilpres ini dg urgensi IKN dan capres nya?",negative
Loh aku kira IKN sudah di bangun ternyata blm toh ?,negative
"IKN akan melemahkan RI secara lengkap PolEkSosBudHanKam. 
Cc: 
@DPR_RI
 @jokowi",negative
"wah ...
kirain nunggu ikn jd wisudanya? wokwokwok canda candaaa~",negative
"@DKIJakarta
 Gotham City

Dikuasai kadrun terkutuk

Kita muhajirin ke IKN baru",negative
"Terserah lo aja dah, yg jelas meraka ga jd inves di IKN, mo wait n see, see n wait, yg namanya batal ya batal",negative
"Itu sih bukan lokasi titik nol IKN, karena dia sadar gak bisa ngikut di lokasi titik nol.",negative
"Katanya bebas ancaman gempa,?  IKN nyata ngibulnya",negative
"Skenario sudah diubah krn Perpanjangan /3 pereode  UU tertutup diganti Wowi ,UU tidak melarang , yg jadi masalah  jika Wo tidak bisa ""melaksanakan tugas""  apakah Wi bisa jadi presiden kembali ?? Banyak yg harus diamanksn Anak2nya,IKN dan kroni2nya 
@mohmahfudmd
  @Yusrilihza_Mhd",negative
... orang LN tau apa tentang IKN... Orang DN aja taunya sebagian orang... Pembangunan di negara kepulauan tdk mungkin merata karna masing2 daerah punya ciri khas masing2. Bisa saja IKN berhenti ketika 2024 terpilih Presidennya bukn dari penguasa yg sekrng. UUIKN direvisinya.,negative
"Opung akhirnya jadi 
Kang asong 
#IKN_RampasHakRakyat",negative
Oh iya jika ikn sudah ada .aja DKI ha ya menjadi daerah biasa dong ya...jadi ga sebesar itu dsri pemerintah. JD daseah bukan ibu kota berarti uang setara dg Jawa barat Jawa tengah Jawa timur dsb..sedang ikn lah yg hrs m ndapat kucuran dana yg lebih dari 8 T. Masih minat nis? Haha,negative
Iya anggaran buat pemilu kaya yg susah tp buat ikn kaya yg mudah,negative
"Yang ngejekin IKN ada aneka ""sajen"", coba itu kantor bertingkat ngana dulu dikasih apa aja? Hayo~",negative
Tuh kelakuan mukidi di ikn yah biar Rakyat Indonesia melek yah ritual syirik akan hapus semua pahala kita yah sebarkan,negative
"Bangun IKN itu juha ego,
Wacana 3 periode itu juga ego. 
minyak goreng langkah itu ego.
perebutan lahan rakyat itu ego.
BBM naik berkali2 sejak jaman pak sby itu jg ego g sesuai dng janji",negative
"IKN baru akan membutuhkan berapa puluh tahun untuk menjadi seperti Jakarta, belum lagi kepemilikan nilai sejarah, pertahanan, dll. .?",negative
"Atheis cap mangap ga ada yg komentar ritual bawa-bawa tanah dan air ke IKN, nih?
Atau logikanya sedang mangap juga",negative
Perkiraan IKN kelar 100% lg 20th......itu artinya....?? ( jwbn yg bener dpt hadiah sepeda ontel ),negative
"Tunda IKN 
bukan Tunda Pemilu
#SegeraMakzulkanJokowi",negative
"Pandemi hutang kali yg belum klr, itu hanya alesan aja. Karena IKN blm jadi",negative
"oo Memang Lah sejak Dulu mudah prcaya Takhayul orng kita kan be
#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",negative
"sepertinya pemaparan Agustinus Edy Kristianto ttg keterkaitan  Softbank - IKN - GOTO  akan jadi kenyataan 

* permainan pejabat korup !!",negative
"kl system-nya (bkn bermaksud rasis) orang2 cina yg byk beli2 tanah pribumi..pertama mereka kasih pinjam dgn perjanjian...kl sdh mencapai jumlah yg si pribumi gak bisa balikin, tinggal deh tandatangan akta jual beli...mungkin itu yg akan diterapkan jg di ikn",negative
"Kemendag seperti gak tahu aja Permainan Produsen dan Suplier nya. 
Ngurusi aja IKN gak usah urusin kebutuhan Pokok rakyat. Sampai ngomong bahwa barang2 mau naik segala, itulah jd pemimpin mikirin bagaimana caranya rakyat dpt kebutuhan  pokok yg murah, bukan menakutin harga naik",negative
"Kayak Orang Lokal Tak Bisa Saja Jadi Wakil Otorita IKN,,,

Masak.Sih Orang Perusahan swasta (Raja Sawit,,,Cynn)

Terbangkan Malam2,,,",negative
"Softbank jadi kadrun karena nggak mau investasi uangnyà utk memberdayakan TKDN dlm pembangunan IKN. 
Softbank mau jualan produk dr luar yg ujungnya nggak ada manfaat buat mendukung kekuatan ekonomi di DN.",negative
"2.Tolak Ambang Batas presiden
3.Tolak IKN",negative
Gak kaget kalau sponsor dari Jepang mundur dari IKN Nusantara. Memang dari awal mereka juga gak cocok dengan pemerintahan Jokowi. Selain karena tekanan publik mereka yg tidak dkt dgn Indonesia. Imbas sakit hati gak terpilih menjadi bagian kereta CPT JKT bdg juga salah satunya.,negative
"Tapi ngutang buat bangun IKN, Kereta cepat, dan Tol.. Lol",negative
"Coba aja deh di pikir , Kl kontraktor luar negri masuk untuk mengerjakan proyek IKN sy baru ngerti",negative
"Baca komentar netizen.
Doanya ngeri banget.
Gue juga berdoa untuk kebaikan bangsa dan negara

Semoga yang camping di lahan IKN diSambar petir dan gosong sekalian",negative
"Pahami ini..!
UU IKN merupakan pondasi untuk bergerak sampai ibu kota negara benar-benar berpindah.  Di dalam UU itu dijelaskan pemindahan ibu kota ini bukan sekali jadi. Tapi ini dilakukan secara bertahap pemerintah menjelaskan dari 2022 sampai tahun 2045.",negative
"Bila ada penjabat negara yang meng amini IKN , untuk saya orang itu sudah termasuk dalam penjilat.",negative
"Kenapaaaaa...
Apa krn kelen tau IKN itu bakal mangkrak dan proyek akal² an spy subsidi cair",negative
"Cuma 
@FPKSDPRRI
 yang lantang menolak IKN
#DemiIKNRakyatDiabaikan 
#DemiIKNRakyatDiabaikan",negative
"Pakai akal sehat, apa untung ruginya IKN.
Ingat pakar banyak yg menolak IKN krn dampak yg diakibatkan dr eksploitasi alam kalimantan rusak termasuk penambangan dan pembabatan hutan. 
#tolakikn",negative
"Oooo syiriknya cuma pas bawa tanah aquarium ke ikn yah...

Waktu dia nerbitkan perda ijin perdagangan khamr ga syirik yah?",negative
Piye jal..kok ngene terusane ikn..menuju arah syirik.,negative
Sejarah akan mencatat bahwa IKN akan bernasib sama spt ESEMKA...,negative
Sepertinya yg IKN ini bukan tanah ulayat yg mandaunya terbang.,negative
Saya setuju IKN Baru ditunda,negative
"Eng...ing....eng.... Mulai sandiwara IKN  di mainkan.
Ingat sandiwara ES EM KA berakhir  tanpa kejelasan. Apakah sandiwara ini akan bernasib sama dengan ES EM KA?",negative
"Bos 
@MardaniAliSera
 yang dimaksud 
@KPK_RI
 lahan sekeliling IKN jadi kangan menggoreng isu. Kalau lahan sekeliling menurut anda harus bagaimana? Sebagai anggota Dewan tentu anda bisa ngomong mau nya apa?",negative
IKN=Ibukota Klenik Nusantara,negative
"Minyak goreng langka gmn nih..

Hadeuhhhh.....

Malah sibuk IKN..sudah bnyak brita2 di tv..antrean minyak goreng...",negative
"Ada ga ya Gubernur yg lupa bawa tanah sama airny wkwk, jdi ambil di daerah ikn langsung tanah n airnya",negative
Disebut tempat buang jin anak pada ngamuk mrk..tapii Ikn pke ritual2 smpe gubernur sulteng pingsan..,negative
Bukannya yang ngomong aneh-aneh itu wacana IKN? Duit gak ada mau foya-foya,negative
Ikn dihentikan,negative
Bapak sedag memberikan sesembahan kepada jinnpenguasa ikn,negative
Ngk boleh masuk IKN,negative
Ikn tongkol,negative
"Wah wah.. semuanya di siapkan???Sementara IKN masih terjadi kontra?
Gunanya berkemah dan nginap untuk apa coba?",negative
"Pemilu minta ditunda dgn alasan anggaran lha IKN kok ngotot diteruskan ? Proyek bro...kapan lagi mau dapat, kl selesai pemilu sdh ga bisa lagi...",negative
Malah camping di titik nol IKN. Dia bkn seorg pemimpin.,negative
ikn susah air :),negative
"Jangan jangan kakek Didu malam malam ngendap ngendap nyelinap ya kek. Saking ngebetnya mo liat IKN. 
atau kebawa mimpi ?",negative
"Jangankan menyelesaikan urusan dunia ...ngurus sembako buat rakyatnya  aja ga becus...
NEGARA
KAYA
RUWET dengan ngurus 
IKN",negative
"Urutannya gak mesti gitu, bisa jadi yg banyak cuan dulu diembat.
Kan butuh modal buat IKN. Wkwk",negative
"IKN= proyek cukong, masa efektif rezim ini cuma 1,5 tahun, mustahil akan menyelesaikan proyek IKN. Asal masalah perpanjangan masa jabatan adalah IKN ini..mustahil rezim selaku pemerintah tidak terlibat, pasti terlibat dalam upaya perpanjangan masa jabatan, termasuk PDIP, dkk..",negative
"Syiriknya karena bawa tanah aquarium ke IKN ya ngab?
Trus waktu dia keluarkan perda ijin perdagangan minuman khamr belum syirik?",negative
"Seolah olah pethatian, kamu org mana ? Tau kondisi hutan di lokasi ikn ???",negative
"Tenang aja Pak Roy. Di IKN banyak yg jual panci kok, jd ga usah ngembat lagi",negative
"Demi Tuhan benci bgt sm kebiasaan bikin kegiatan simbolik yg dibikin pemerintah. Tai lah di IKN baru make ada proses kendi nusantara segala, omong kosong bgt bentuk kebhinekaan. Buang2 duit ga penting",negative
makan tuh IKN..,negative
Duitnya utk menimbun minyak goreng supaya langka biar rakyat susah . sisanya utk mbangun IKN,negative
"Pemilu sesuai uud, ikn tunda blm urgen.",negative
"Dia yg gaya2an Posting vidio dilokasi IKN taunya Hoax, saya yg tinggal di Bppn saja tdk semudah itu bisa menuju ke Akses IKN ada prosedurnya, krn dr Ring 1s/d3 sejak ditetapkannya titik nol sdh dijaga aparat. Masa manusia semacam dia bisa seenaknya kelayapan disana, Didu Gila..",negative
"Mulai deh klenik, setelah dulu mobil esemka dimandiin kembang sekarang tanah dan kendi untuk IKN, eh sapa tau bakal sama nasibnya kayak esemka ilang kabarnya",negative
Mimpi ikn deh lengkap kyk di batavia,negative
Ikn akan kan sama dengan esemka ??,negative
"Ebuseeet, pemimpin IKN posisinya setingkat menteri dengan berbagai wewenang yang bikin geleng-geleng.",negative
"Bingung jg dg slogan nkri hrga mati tp kyk mengagungkan etnis jawa kyk nama ikn nusantara , logo halal mirip wayang sama sumbar & aceh spt musuh ,,, miris ih .",negative
"Masih ringan kalo cuma air dan tanah dibawa dr seluruh propinsi ke IKN, gimana kalo syaratnya Ari Ari harus dibawa, 
dan ditanam di sana..
Berat.",negative
Walaupun kita tidak setuju IKN namun kita jangan kita demo turun kejalan karena rawan dibenturkan dengan isi SARA. Kita berdoa saja semoga IKN Gatot. Aamiin YRA.,negative
"Harap maklum sih gw
Pemerintah boneka sekarang banyak banget blunder-nya, ditambah kasus korupsi yg gila-gilaan, masuk lagi korupsi anak ak lurah berbau es cendol, ditambah lagi pake acara nunda pemilu dengan alasan covid padhal ikn ngebet mau di pindahin
Teruslah gobloknya",negative
"Kini ambisi tampa perhitungan yaitu IKN harus selesai periodenya mungkin karena takut tidak selesai minta perpanjang waktu,mana tol laut .bagaimana kereta api cepat Jakarta Bandung? Belum lagi sekarang harga barang pada naik.",negative
"IKM buat sesuatu yg uegent, ngapain juga harus mendukung.. Justru anda yg membela hak rakyat bukan mengiyakan.. Jgn jgn ada sesuatu di balik cepat nya IKN ini..",negative
"Kira2 pak 
@ganjarpranowo
 bawa tanah wadas gak ke IKN?",negative
"Ngumpulan air dan tanah di IKN, saya masih belum paham? 33 Gubernur + Staff, duh? Bagus duitnya subsidi Minyak Goreng yang masih langka dan susah.",negative
"Eehh kebetulan si bpk lgi kemah tuh di IKN,,,samperin suruh pulang selesaikan polemik minyak,,rakyat lagi susah malah kemping!!!!urgensinya apa?emang bisa bikin rakyat sejahtera?lagian kemah kek gitu keluarkan duit buat nyiapkan tempat dan segala kebutuhannya",negative
"Buat ikut ikutan ritual klenik yang di murkahi tuhan
Ini tanda tanda keburukan di IKN",negative
"- Janji esemka Mendunia Akhirnya lenyap entah kemana 
Berkunjung ke Petani padi akhirna impor beras berkunjung ke petani garam akhirnya impor garam berkunjung ke perkebunan sawit  Minyak goreng jadi langka 
Saya hawatir Berkunjung ke titik nol IKN.. Ntar investor pd kabur",negative
"Iyah ga boleh cuek dengan masyarakat setempat, Tanahnya kita pake Utk IKN tapi Masyarakatnya kita kesampingkan itu hal yg salah menurut kami.",negative
